"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1994","1994",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1995","1995",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1996","1996",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1997","1997",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1998","1998",78.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","1999","1999",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2000","2000",78.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2001","2001",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2002","2002",79.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2003","2003",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2004","2004",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2005","2005",79.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2006","2006",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2007","2007",79.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2008","2008",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2009","2009",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2010","2010",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2011","2011",80.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2012","2012",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2013","2013",81.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2014","2014",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2015","2015",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","GRC","Greece","2016","2016",81.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1960","1960",70.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1961","1961",71.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1962","1962",70.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1963","1963",71.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1964","1964",71.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1965","1965",71.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1966","1966",72.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1967","1967",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1968","1968",72,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1969","1969",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1970","1970",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1971","1971",72.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1972","1972",72.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1973","1973",72.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1974","1974",72.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1975","1975",72.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1976","1976",72.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1977","1977",73.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1978","1978",72.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1979","1979",73.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1980","1980",72.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1981","1981",73,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1982","1982",73.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1983","1983",73.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1984","1984",73.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1985","1985",73.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1986","1986",73.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1987","1987",73.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1988","1988",74.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1989","1989",73.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1990","1990",73.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1991","1991",74,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1992","1992",74,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1993","1993",74,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1994","1994",74.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1995","1995",74.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1996","1996",75,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1997","1997",75.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1998","1998",75.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","1999","1999",75.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2000","2000",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2001","2001",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2002","2002",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2003","2003",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2004","2004",77.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2005","2005",77.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2006","2006",77.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2007","2007",77.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2008","2008",78.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2009","2009",78.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",78.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",78.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",78.7,"B","Break"
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",79.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",79.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1960","1960",65.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1961","1961",66.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1962","1962",65.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1963","1963",66.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1964","1964",67,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1965","1965",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1966","1966",67.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1967","1967",66.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1968","1968",66.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1969","1969",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1970","1970",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1971","1971",66.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1972","1972",66.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1973","1973",66.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1974","1974",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1975","1975",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1976","1976",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1977","1977",66.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1978","1978",66.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1979","1979",66.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1980","1980",65.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1981","1981",65.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1982","1982",65.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1983","1983",65.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1984","1984",65.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1985","1985",65.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1986","1986",65.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1987","1987",65.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1988","1988",66.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1989","1989",65.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1990","1990",65.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1991","1991",65.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1992","1992",64.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1993","1993",64.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1994","1994",65,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1995","1995",65.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1996","1996",66.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1997","1997",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1998","1998",66.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","1999","1999",66.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2000","2000",67.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2001","2001",68.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2002","2002",68.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2003","2003",68.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2004","2004",68.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2005","2005",68.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2006","2006",69.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2007","2007",69.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2008","2008",70,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2009","2009",70.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",70.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",71.6,"B","Break"
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",72.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",72.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1960","1960",68.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1961","1961",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1962","1962",67.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1963","1963",69,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1964","1964",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1965","1965",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1966","1966",69.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1967","1967",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1968","1968",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1969","1969",69.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1970","1970",69.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1971","1971",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1972","1972",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1973","1973",69.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1974","1974",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1975","1975",69.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1976","1976",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1977","1977",70,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1978","1978",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1979","1979",69.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1980","1980",69.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1981","1981",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1982","1982",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1983","1983",69.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1984","1984",69.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1985","1985",69.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1986","1986",69.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1987","1987",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1988","1988",70.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1989","1989",69.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1990","1990",69.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1991","1991",69.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1992","1992",69.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1993","1993",69.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1994","1994",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1995","1995",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1996","1996",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1997","1997",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1998","1998",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","1999","1999",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2000","2000",71.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2001","2001",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2002","2002",72.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2003","2003",72.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2004","2004",73,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2005","2005",73,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2006","2006",73.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2007","2007",73.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2008","2008",74.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2009","2009",74.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2010","2010",74.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2011","2011",75,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2012","2012",75.2,"B","Break"
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2013","2013",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2014","2014",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2015","2015",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","HUN","Hungary","2016","2016",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1961","1961",76.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1962","1962",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1963","1963",76.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1964","1964",76.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1965","1965",76.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1966","1966",76.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1967","1967",76.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1968","1968",76.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1969","1969",76.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1970","1970",77.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1971","1971",76.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1972","1972",76.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1973","1973",77.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1974","1974",78,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1975","1975",79,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1976","1976",80.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","ISL","Iceland","1977","1977",79.6,,
